Gmt time,Open,High,Low,Close,Volume,Dividends,Stock Splits
23.01.2023 00:00:00.000,137.35225233023866,142.5233601642238,137.1334739907713,140.3256378173828,81760300,0.0,0
24.01.2023 00:00:00.000,139.5301008476061,142.36426552552766,139.52016189406746,141.73776245117188,66435100,0.0,0
25.01.2023 00:00:00.000,140.106862696514,141.63829593399345,138.03842255019737,141.07147216796875,65799300,0.0,0
26.01.2023 00:00:00.000,142.3742031889364,143.44820194639647,141.11125809813043,143.15982055664062,54105100,0.0,0
27.01.2023 00:00:00.000,142.36425849041646,146.41162778096455,142.2847013441142,145.1188507080078,70555800,0.0,0
30.01.2023 00:00:00.000,144.1542512405781,144.74096810305164,142.05597899985742,142.20513916015625,64015300,0.0,0
31.01.2023 00:00:00.000,141.90678734344363,143.5376706623454,141.48912376867304,143.48794555664062,65874500,0.0,0
01.02.2023 00:00:00.000,143.1697516372777,145.79507673093465,140.53448759071875,144.6216278076172,77663600,0.0,0
02.02.2023 00:00:00.000,148.07234822729384,150.3396738622469,147.34641010772788,149.981689453125,118339000,0.0,0
03.02.2023 00:00:00.000,147.207182024485,156.50521662396088,147.0082967484801,153.64122009277344,154357300,0.0,0
06.02.2023 00:00:00.000,151.72195437162094,152.2490071785243,149.94189550198791,150.88661193847656,69858300,0.0,0
07.02.2023 00:00:00.000,149.80268459271556,154.36716797344238,149.80268459271556,153.79039001464844,83322600,0.0,0
08.02.2023 00:00:00.000,153.02467367757205,153.72077974191507,150.3297303457898,151.0755615234375,64120100,0.0,0
09.02.2023 00:00:00.000,152.92523134836117,153.4721772750098,149.5839068929872,150.03140258789062,56007100,0.0,0
10.02.2023 00:00:00.000,148.85616152025986,150.7285556495188,148.6171256922703,150.39988708496094,57450700,0.23,0
13.02.2023 00:00:00.000,150.3401464530594,153.6367713472545,150.3102688713165,153.2284393310547,62199000,0.0,0
14.02.2023 00:00:00.000,151.50541616446253,153.14875912902346,150.25051215282318,152.5810546875,61707600,0.0,0
15.02.2023 00:00:00.000,152.49142141204047,154.87176497319618,152.2623548894664,154.70245361328125,65573800,0.0,0
16.02.2023 00:00:00.000,152.88980037680486,155.69841461880284,152.73045834096655,153.08900451660156,68167900,0.0,0
17.02.2023 00:00:00.000,151.7344963627943,152.38186421688505,150.2405565175307,151.93368530273438,59144100,0.0,0
21.02.2023 00:00:00.000,149.59317925778595,150.68874126558396,147.81041766016108,147.880126953125,58867200,0.0,0
22.02.2023 00:00:00.000,148.26854847852874,149.34418701615735,146.56546552514016,148.3083953857422,51011300,0.0,0
23.02.2023 00:00:00.000,149.48361673544665,149.73260670876724,146.64514015787685,148.79640197753906,48394200,0.0,0
24.02.2023 00:00:00.000,146.51565692143686,146.59533553460565,145.13127331155462,146.11727905273438,55469600,0.0,0
27.02.2023 00:00:00.000,147.11324462513485,148.56733757970076,146.85428532301114,147.3223876953125,44998500,0.0,0
28.02.2023 00:00:00.000,146.4559069516034,148.47770434135202,146.23679455690868,146.814453125,50547000,0.0,0
01.03.2023 00:00:00.000,146.236794214235,146.63517209612348,144.42413989821574,144.72293090820312,55479000,0.0,0
02.03.2023 00:00:00.000,143.79669345182052,146.11728181386064,143.3186217637737,145.3205108642578,52238100,0.0,0
03.03.2023 00:00:00.000,147.44190459506214,150.49950894207615,146.734781539601,150.41983032226562,70732300,0.0,0
06.03.2023 00:00:00.000,153.16866444663057,155.66853349099347,152.84001105716584,153.20851135253906,87558000,0.0,0
07.03.2023 00:00:00.000,153.07904033317436,153.4077089383081,150.51943117994628,150.98753356933594,56182000,0.0,0
08.03.2023 00:00:00.000,152.19264046327316,152.8499776902654,151.2166039486485,152.2523956298828,47204800,0.0,0
09.03.2023 00:00:00.000,152.9396000232387,153.9156364713841,149.62305172801078,149.98159790039062,53833600,0.0,0
10.03.2023 00:00:00.000,149.60313772552362,150.33018417039932,147.01363600256323,147.90003967285156,68572400,0.0,0
13.03.2023 00:00:00.000,147.2128340178069,152.5213022393737,147.1032778182195,149.86209106445312,84457100,0.0,0
14.03.2023 00:00:00.000,150.66882089048352,152.78025113359334,149.49359543732402,151.97352600097656,73695900,0.0,0
15.03.2023 00:00:00.000,150.57918678102666,152.6308618397936,149.31431339345124,152.37191772460938,77167900,0.0,0
16.03.2023 00:00:00.000,151.5452578126157,155.82788830282473,151.02735442383323,155.22035217285156,76161100,0.0,0
17.03.2023 00:00:00.000,155.44941777627795,156.10675493543667,153.65668697727304,154.373779296875,98944600,0.0,0
20.03.2023 00:00:00.000,154.4435106439035,157.18240039827577,153.52721415259202,156.7640838623047,73641400,0.0,0
21.03.2023 00:00:00.000,156.68440192554155,158.75598492144715,155.90753930565145,158.636474609375,73938300,0.0,0
22.03.2023 00:00:00.000,158.65641455861035,161.4849370174763,157.1724288417913,157.19235229492188,75701800,0.0,0
23.03.2023 00:00:00.000,158.1883007091018,160.89731264682996,157.04293779293113,158.2878875732422,67622100,0.0,0
24.03.2023 00:00:00.000,158.21820109152029,159.69221758865424,157.2122869950206,159.6025848388672,59196500,0.0,0
27.03.2023 00:00:00.000,159.29383054631492,160.12047909583956,157.23218623657115,157.64053344726562,52390300,0.0,0
28.03.2023 00:00:00.000,157.33177596448277,157.84967933261083,155.34981042672757,157.0130615234375,45992200,0.0,0
29.03.2023 00:00:00.000,158.72613036772714,160.39935096515103,158.7062221109209,160.1204833984375,51305700,0.0,0
30.03.2023 00:00:00.000,160.8774072157527,161.81361198695768,160.6184631034132,161.7040557861328,49501700,0.0,0
31.03.2023 00:00:00.000,161.78372708636002,164.33338197515917,161.25586956002934,164.23377990722656,68749800,0.0,0
03.04.2023 00:00:00.000,163.60633946720904,165.6181675532587,163.55653843203822,165.4986572265625,56976200,0.0,0
04.04.2023 00:00:00.000,165.9269282827113,166.16594893666584,164.44294253512697,164.96084594726562,46278300,0.0,0
05.04.2023 00:00:00.000,164.07444032131602,164.3831854605127,161.14631576727714,163.098388671875,51511700,0.0,0
06.04.2023 00:00:00.000,161.7737646425446,164.29355725471697,161.3455091659301,163.99476623535156,45390100,0.0,0
10.04.2023 00:00:00.000,160.7678453225077,161.37538146972656,159.4332627030899,161.37538146972656,47716900,0.0,0
11.04.2023 00:00:00.000,161.69410104147343,161.70405516982228,159.86152321673774,160.15036010742188,47644200,0.0,0
12.04.2023 00:00:00.000,160.56865625983502,161.40525892834413,159.13447157259543,159.45318603515625,50133100,0.0,0
13.04.2023 00:00:00.000,160.97699829542807,165.1301491204927,160.76784003644804,164.89111328125,68445600,0.0,0
14.04.2023 00:00:00.000,163.9250360328323,165.6480575990327,163.1581578529949,164.54254150390625,49386500,0.0,0
17.04.2023 00:00:00.000,164.4230204419583,164.72181145901584,163.36730535254506,164.5624542236328,41516200,0.0,0
18.04.2023 00:00:00.000,165.42895451392155,166.73365962271544,164.98076037670228,165.79745483398438,49923000,0.0,0
19.04.2023 00:00:00.000,165.13016548549533,167.48063161432628,164.8712061680332,166.95277404785156,47720200,0.0,0
20.04.2023 00:00:00.000,165.41897996255747,167.19178740971324,164.89112241914268,165.97671508789062,52456400,0.0,0
21.04.2023 00:00:00.000,164.38319484384465,165.77753271243478,163.8254596964086,164.3533172607422,58337300,0.0,0
24.04.2023 00:00:00.000,164.33337975667342,164.93096176191798,163.22786368497012,164.66204833984375,41949600,0.0,0
25.04.2023 00:00:00.000,164.52261385717676,165.63808405188374,163.06850575581234,163.1083526611328,48714100,0.0,0
26.04.2023 00:00:00.000,162.40121977737576,164.61225198360341,162.14227567288808,163.098388671875,45498800,0.0,0
27.04.2023 00:00:00.000,164.52262209040043,167.879002167386,164.52262209040043,167.7296142578125,64902300,0.0,0
28.04.2023 00:00:00.000,167.80929674838964,169.16380288264065,167.20176057353126,168.99447631835938,55209200,0.0,0
01.05.2023 00:00:00.000,168.59610103494273,169.76137236601937,167.95868726758948,168.90484619140625,52472900,0.0,0
02.05.2023 00:00:00.000,169.40281066234166,169.66176995474493,166.86310995409318,167.85906982421875,48425700,0.0,0
03.05.2023 00:00:00.000,168.81520412378237,170.229465367121,166.48466159027257,166.7734832763672,65136000,0.0,0
04.05.2023 00:00:00.000,164.2238204290328,166.3651280455451,163.6461618875554,165.12017822265625,81235400,0.0,0
05.05.2023 00:00:00.000,170.2892115835582,173.59580559350172,170.07009919990452,172.86875915527344,113316400,0.0,0
08.05.2023 00:00:00.000,171.78315840014966,173.14763379008414,171.41465810215857,172.79904174804688,55962800,0.0,0
09.05.2023 00:00:00.000,172.3508619892183,172.83887260910583,170.90672318826992,171.07603454589844,45326900,0.0,0
10.05.2023 00:00:00.000,172.32098351499195,173.32689752762042,171.20549811001328,172.85879516601562,53724500,0.0,0
11.05.2023 00:00:00.000,173.14763673800144,173.88463734653143,171.4744161837339,173.04803466796875,49514700,0.0,0
12.05.2023 00:00:00.000,173.15772683794515,173.5965577600727,170.54470753384663,172.11053466796875,45497800,0.24,0
15.05.2023 00:00:00.000,172.69897170529623,172.74884162582103,171.01346883143506,171.61187744140625,37266700,0.0,0
16.05.2023 00:00:00.000,171.5320886121992,172.6790206934537,171.3425920451029,171.61187744140625,42110300,0.0,0
17.05.2023 00:00:00.000,171.25283806768712,172.4695758826746,169.9662641010483,172.230224609375,57951600,0.0,0
18.05.2023 00:00:00.000,172.53937852753256,174.77341988989548,172.12049862549483,174.58392333984375,65496700,0.0,0
19.05.2023 00:00:00.000,175.92037022008634,175.92037022008634,174.4742338130598,174.6936492919922,55772400,0.0,0
22.05.2023 00:00:00.000,173.5167753267537,174.24484266444423,172.98818766513122,173.73619079589844,43570900,0.0,0
23.05.2023 00:00:00.000,172.66905294851753,172.9183873331977,170.8239724146191,171.1032257080078,50747300,0.0,0
24.05.2023 00:00:00.000,170.63447366217923,171.96093439787035,170.06599918583328,171.38247680664062,45143500,0.0,0
25.05.2023 00:00:00.000,171.9509613713399,173.43698450104648,171.2328771566265,172.5294189453125,56058300,0.0,0
26.05.2023 00:00:00.000,172.8585534968489,175.302027479357,172.64910591290206,174.96292114257812,54835000,0.0,0
30.05.2023 00:00:00.000,176.4888507966968,178.51344470539902,176.09988978020135,176.82794189453125,55964400,0.0,0
31.05.2023 00:00:00.000,176.8578649999939,178.87249106004813,176.28937530645783,176.778076171875,99625300,0.0,0
01.06.2023 00:00:00.000,177.22686816825384,179.64042305750917,176.4589140431664,179.61050415039062,68901800,0.0,0
02.06.2023 00:00:00.000,180.54800476783768,181.29600788604444,178.78271314778428,180.4682159423828,61945900,0.0,0
05.06.2023 00:00:00.000,182.14375005364516,184.45756510918991,177.5659594241951,179.10186767578125,121946500,0.0,0
06.06.2023 00:00:00.000,179.49083541961747,179.6404299609589,176.95758958637498,178.7328643798828,64848400,0.0,0
07.06.2023 00:00:00.000,177.9649019836467,180.72753105839507,176.84788887825917,177.3465576171875,61944600,0.0,0
08.06.2023 00:00:00.000,177.42632897433313,180.35850355696866,176.987513272895,180.0892333984375,50214900,0.0,0
09.06.2023 00:00:00.000,181.0167507280093,181.74480281971427,180.14907199929021,180.4781951904297,48870700,0.0,0
12.06.2023 00:00:00.000,180.78737954420433,183.40039902062577,180.4881752395526,183.3006591796875,54274900,0.0,0
13.06.2023 00:00:00.000,182.31329329841782,183.65968975747654,181.9542511990364,182.82192993164062,54929100,0.0,0
14.06.2023 00:00:00.000,182.8817780021367,183.89906654379925,181.53538146756506,183.46023559570312,57462900,0.0,0
15.06.2023 00:00:00.000,183.47022541241776,186.02340714751622,183.29069673701926,185.51475524902344,65433200,0.0,0
16.06.2023 00:00:00.000,186.23282120508458,186.49213868648093,183.77937955509887,184.42764282226562,101235600,0.0,0
20.06.2023 00:00:00.000,183.91901689338584,185.60451974788597,183.91901689338584,184.5174102783203,49799100,0.0,0
21.06.2023 00:00:00.000,184.40769931891307,184.91635118810535,182.10385210812808,183.47021484375,49515700,0.0,0
22.06.2023 00:00:00.000,183.25079105974964,186.55197562970827,183.18097013257253,186.50210571289062,51245300,0.0,0
23.06.2023 00:00:00.000,185.05597188032544,187.0606147303333,184.51740112063473,186.18295288085938,53079300,0.0,0
26.06.2023 00:00:00.000,186.3325621647768,187.54931510097455,184.7368161185024,184.77671813964844,48088700,0.0,0
27.06.2023 00:00:00.000,185.3950599323009,187.88840358366767,185.17564447352768,187.5592803955078,50730800,0.0,0
28.06.2023 00:00:00.000,187.429631446172,189.3943875635306,187.10052345898322,188.74612426757812,51216800,0.0,0
29.06.2023 00:00:00.000,188.57656845289964,189.56393801521438,188.4369418174557,189.085205078125,46347300,0.0,0
30.06.2023 00:00:00.000,191.1197861948541,193.96218888244223,190.75076097884076,193.45355224609375,85069600,0.0,0
03.07.2023 00:00:00.000,193.26406367433887,193.3638035137414,191.24943762007845,191.9475860595703,31458200,0.0,0
05.07.2023 00:00:00.000,191.05995363856934,192.4661879585032,190.11247083180476,190.82058715820312,46920300,0.0,0
06.07.2023 00:00:00.000,189.3345450785546,191.50874871594232,188.69624969493077,191.29930114746094,45094300,0.0,0
07.07.2023 00:00:00.000,190.900369559223,192.15700929798075,189.73348654077034,190.17230224609375,46778000,0.0,0
10.07.2023 00:00:00.000,188.75609717546797,189.48416453610363,186.5420066211667,188.1078338623047,59922200,0.0,0
11.07.2023 00:00:00.000,188.65636521815674,188.79599185947893,186.10318365217228,187.57923889160156,46638100,0.0,0
12.07.2023 00:00:00.000,189.1749680502115,191.1895940437778,187.96819820787664,189.26473999023438,60750200,0.0,0
13.07.2023 00:00:00.000,189.9927975213716,190.68096284493777,189.2747132896646,190.03268432617188,41342300,0.0,0
14.07.2023 00:00:00.000,189.72351479139547,190.67098240486143,189.12512140202054,190.1822967529297,41573900,0.0,0
17.07.2023 00:00:00.000,191.38904866778813,193.8026186648106,191.29929195053796,193.47349548339844,50520200,0.0,0
18.07.2023 00:00:00.000,192.83520972432774,193.81259620316635,191.90767794544513,193.2141876220703,48353800,0.0,0
19.07.2023 00:00:00.000,192.5858761596578,197.70220715502236,192.13706211287214,194.58055114746094,80507300,0.0,0
20.07.2023 00:00:00.000,194.57057195548003,195.94690259462328,191.98747144655812,192.6157989501953,59581200,0.0,0
